"English_name","Scientific_name","X3A_CODE"
"Greenstreaked eartheater","Biotodoma cupido","BMP"
NA,"Biotoecus opercularis","BIE"
"Giant cichlid","Boulengerochromis microlepis","BEJ"
NA,"Buccochromis atritaeniatus","BMN"
NA,"Bujurquina cordemadi","BJC"
NA,"Callochromis macrops","LHP"
NA,"Caprichromis liemi","RCM"
NA,"Caquetaia kraussii","AQK"
NA,"Cardiopharynx schoutedeni","DXS"
NA,"Chaetobranchopsis australis","BJA"
NA,"Chaetobranchus flavescens","TBF"
NA,"Chalinochromis brichardi","HNH"
NA,"Champsochromis caeruleus","HSE"
NA,"Cheilochromis euchilus","HHH"
"Canary kurper","Chetia flaviventris","HTV"
NA,"Chilochromis duponti","HCN"
NA,"Chilotilapia rhoadesii","HHO"
NA,"Chromidotilapia batesii","HRB"
"Speckled pavon","Cichla temensis","IHT"
"Peacock cichlid","Cichla ocellaris","CLO"
NA,"Cichla spp","IGX"
"Convict cichlid","Cichlasoma nigrofasciatum","IHN"
"Jack Dempsey","Cichlasoma octofasciatum","IHC"
"Rio Grande cichlid","Cichlasoma cyanoguttatum","IHY"
NA,"Cichlasoma istlanum","IHS"
"Chameleon cichlid","Cichlasoma facetum","IHF"
"Green guapote","Cichlasoma beani","IHE"
"Black acara","Cichlasoma bimaculatum","IHI"
"Guayas cichlid","Cichlasoma festae","IZL"
"Mexican mojarra","Cichlasoma urophthalmus","CHH"
"Cichlasoma nei","Cichlasoma spp","CHX"
"Blackbelt cichlid","Cichlasoma maculicauda","CHK"
"Jaguar guapote","Cichlasoma managuense","CHL"
"Keyhole cichlid","Cleithracara maronii","LRM"
NA,"Copadichromis azureus","OPZ"
"Lake Malawi utaka","Copadichromis virginalis","OVZ"
NA,"Corematodus shiranus","OSR"
"Chessboard cichlid","Crenicara filamentosa","RRI"
"Pike cichlid","Crenicichla lepidota","RLD"
"Ringtail pike cichlid","Crenicichla saxatilis","RLX"
NA,"Crenicichla alta","RLT"
NA,"Crenicichla johanna","RLJ"
"Blackspot climbing perch","Ctenopharynx intermedius","TXI"
NA,"Cunningtonia longiventralis","UGL"
NA,"Cyathochromis obliquidens","YAO"
"Featherfin cichlid","Cyathopharynx furcifer","YAF"
NA,"Cyclopharynx fwae","YCW"
"Humphead cichlid","Cyphotilapia frontosa","YFF"
NA,"Cyprichromis leptosoma","YPE"
NA,"Cyrtocara moorii","YTO"
NA,"Danakilia franchettii","DKF"
NA,"Dicrossus maculatus","DRM"
"Malawi eyebiter","Dimidiochromis compressiceps","DMC"
NA,"Diplotaxodon greenwoodi","DXG"
NA,"Docimodus johnstoni","DMJ"
NA,"Eclectochromis festivus","EMF"
NA,"Ectodus descampsii","EDD"
NA,"Enantiopus albini","EOB"
NA,"Eretmodus cyanostictus","ETY"
"Orange chromide","Etroplus maculatus","ERC"
"Pearlspot","Etroplus suratensis","ETS"
"Threespot torpedo","Exochochromis anagenys","EXA"
NA,"Fossorochromis rostratus","FSR"
NA,"Genyochromis mento","GCN"
"Pearl cichlid","Geophagus brasiliensis","GFA"
NA,"Geophagus proximus","GFW"
NA,"Geophagus spp","GXX"
NA,"Gephyrochromis lawsi","GFL"
NA,"Gnathochromis permaxillaris","GNX"
NA,"Gobiocichla ethelwynnae","GOW"
NA,"Grammatotria lemairii","GRJ"
NA,"Greenwoodochromis bellcrossi","GWB"
NA,"Guianacara oelemariensis","GUE"
"Argentine humphead","Gymnogeophagus balzanii","GMZ"
NA,"Haplochromis nyererei","HRY"
NA,"Haplochromis burtoni","HIR"
NA,"Haplochromis acidens","HCK"
NA,"Haplochromis desfontainii","HID"
"Mouthbrooding cichlids","Haplochromis spp","CIM"
NA,"Haplotaxodon microlepis","HXI"
NA,"Hemibates stenosoma","HBS"
"Jewelfish","Hemichromis bimaculatus","HJB"
"Banded jewelfish","Hemichromis fasciatus","HJF"
NA,"Hemitaeniochromis urotaenia","HJU"
"Giant Haplochromis","Hemitilapia oxyrhyncha","HEX"
NA,"Heros appendiculatus","HRP"
"Rainbow cichlid","Herotilapia multispinosa","HRT"
NA,"Heterochromis multidens","HRI"
NA,"Hoplarchus psittacus","HOJ"
NA,"Hoplotilapia retrodens","HTD"
NA,"Hypselecara coryphaenoides","HSN"
"Moga","Hypsophrys nicaraguensis","HSG"
"Lavender mbuna","Iodotropheus sprengerae","IDP"
NA,"Iranocichla hormuzensis","IRH"
NA,"Julidochromis dickfeldi","JUD"
"Dikume","Konia dikume","KOD"
NA,"Krobia guianensis","KOG"
"Blue mbuna","Labeotropheus fuelleborni","LFE"
"Blue streak hap","Labidochromis caeruleus","LHE"
NA,"Laetacara flavilabris","LTV"
NA,"Lamprologus callipterus","LLC"
NA,"Lepidiolamprologus attenuatus","LIE"
NA,"Lestradea perspicax","LTX"
NA,"Lethrinops albus","LNU"
"Malawi gar","Lichnochromis acuticeps","LNC"
NA,"Limbochromis cavalliensis","LIV"
NA,"Limnochromis abeelei","LNE"
NA,"Limnotilapia dardennii","LNR"
NA,"Lobochilotes labiatus","LHJ"
NA,"Macropleurodus bicolor","MLI"
NA,"Maravichromis formosus","MVF"
"Golden mbuna","Melanochromis auratus","MJT"
"Bluegray mbuna","Melanochromis johannii","MJH"
"Flag cichlid","Mesonauta festivus","MOV"
NA,"Microchromis zebroides","MIZ"
NA,"Microdontochromis rotundiventralis","MHR"
"Ram cichlid","Microgeophagus ramirezi","MFR"
"Myaka","Myaka myaka","MKY"
NA,"Naevochromis chrysogaster","NVC"
"Goldeneye cichlid","Nannacara anomala","NCN"
NA,"Nanochromis consortus","NCS"
NA,"Neetroplus nematopus","NRN"
NA,"Neolamprologus boulengeri","NRU"
"Fuscotaeniatus","Nimbochromis fuscotaeniatus","NMV"
NA,"Nyassachromis breviceps","NYB"
NA,"Ophthalmotilapia boops","OFB"
NA,"Oreochromis rukwaensis","OHW"
"Black tilapia","Oreochromis placidus","OHU"
"Magadi tilapia","Oreochromis alcalicus","OEL"
NA,"Oreochromis amphimelas","OEM"
NA,"Oreochromis lidole","OEI"
NA,"Oreochromis saka","OHK"
NA,"Oreochromis salinicola","OIS"
NA,"Oreochromis variabilis","OEV"
NA,"Oreochromis upembae","OIP"
NA,"Oreochromis squamipinnis","OIQ"
NA,"Oreochromis malagarasi","OCI"
NA,"Oreochromis pangani","OHI"
NA,"Oreochromis schwebischi","OIW"
NA,"Oreochromis angolensis","OEG"
NA,"Oreochromis chungruruensis","OEU"
NA,"Oreochromis esculentus","OES"
NA,"Oreochromis hunteri","OEH"
NA,"Oreochromis jipe","OEJ"
"Karomo","Oreochromis karomo","OER"
NA,"Oreochromis karongae","OEO"
NA,"Oreochromis korogwe","OEW"
NA,"Oreochromis lepidurus","OEP"
NA,"Oreochromis leucostictus","OET"
"Kariba tilapia","Oreochromis mortimeri","OHO"
NA,"Oreochromis andersonii x O. niloticus","AXV"
"Tilapia shiranus","Oreochromis shiranus","OIH"
"Three spotted tilapia","Oreochromis andersonii","STA"
"Sabaki tilapia","Oreochromis spilurus","TLL"
"Wami tilapia","Oreochromis urolepis","ORU"
"Mozambique tilapia","Oreochromis mossambicus","TLM"
NA,"Oreochromis tanganicae","OIT"
"Longfin tilapia","Oreochromis macrochir","ORM"
"Blue tilapia","Oreochromis aureus","OEA"
"Nile tilapia","Oreochromis niloticus","TLN"
"Blue-Nile tilapia, hybrid","Oreochromis aureus x O. niloticus","OXW"
"Tilapias nei","Oreochromis (=Tilapia) spp","TLP"
NA,"Otopharynx argyrosoma","OFG"
NA,"Oxylapia polli","OXO"
NA,"Paracyprichromis brieni","RCB"
NA,"Paralabidochromis victoriae","RIV"
NA,"Parananochromis caudifasciatus","RNC"
NA,"Paratilapia polleni","RTN"
NA,"Paretroplus damii","RRD"
NA,"Pelmatochromis buettikoferi","ELK"
NA,"Pelvicachromis humilis","EVH"
NA,"Perissodus eccentricus","ERI"
NA,"Petenia splendida","ETD"
NA,"Petrochromis polyodon","ECY"
NA,"Petrotilapia genalutea","EIG"
NA,"Pharyngochromis darlingi","HNL"
"Deep-water hap","Placidochromis electra","LSR"
"Haplochromis yellow black line","Platygnathochromis melanonotus","LNN"
NA,"Platytaeniodus degeni","TDN"
NA,"Plecodus elaviae","PCV"
NA,"Protomelas annectens","RTS"
NA,"Pseudocrenilabrus nicholsi","UCN"
NA,"Pseudosimochromis curvifrons","USV"
"Zebra mbuna","Pseudotropheus zebra","UFZ"
NA,"Pseudotropheus tropheops","UFF"
NA,"Pseudotropheus callainos","UDL"
NA,"Pseudotropheus aurora","UDR"
NA,"Pseudotropheus ater","UDE"
"Elongate mbuna","Pseudotropheus elongatus","UDO"
NA,"Pterochromis congicus","TCJ"
NA,"Pterophyllum altum","TFU"
NA,"Ptychochromis oligacanthus","TCH"
NA,"Pungu maclareni","UNM"
NA,"Reganochromis calliurus","RRC"
NA,"Retroculus lapidifera","REF"
NA,"Rhamphochromis brevis","RFB"
"Mango tilapia","Sarotherodon galilaeus","SAR"
"Blackchin tilapia","Sarotherodon melanotheron","SAH"
"Sharphead eartheater","Satanoperca acuticeps","TPP"
NA,"Schubotzia eduardiana","SZD"
NA,"Schwetzochromis neodon","SWN"
"Electric blue hap","Sciaenochromis ahli","SJI"
"Thinface cichlid","Serranochromis angusticeps","RKA"
"Yellow-belly bream","Serranochromis robustus","YBB"
NA,"Simochromis babaulti","ICT"
NA,"Spathodus erythrodon","TDY"
"Lionhead cichlid","Steatocranus casuarius","TSS"
NA,"Stigmatochromis modestus","TGO"
"Nsess","Stomatepia mariae","TMM"
"Blue discus","Symphysodon aequifasciata","YMQ"
NA,"Taeniacara candidi","TCD"
NA,"Taeniochromis holotaenia","TAH"
NA,"Taeniolethrinops cyrtonotus","TIY"
NA,"Tahuantinsuyoa macantzatza","TAZ"
NA,"Tangachromis dhanisi","TAD"
"Spotfin goby cichlid","Tanganicodus irsacae","TAJ"
NA,"Teleogramma brichardi","TLC"
NA,"Telmatochromis bifrenatus","TLF"
NA,"Telotrematocara macrostoma","TLT"
NA,"Thysochromis annectens","YCN"
NA,"Tilapia bemini","TPI"
NA,"Tilapia busumana","TIM"
NA,"Tilapia discolor","TJI"
NA,"Tilapia brevimanus","TIV"
NA,"Tilapia coffea","TJF"
NA,"Tilapia flava","TJV"
NA,"Tilapia gutturosa","TJT"
NA,"Tilapia dageti","TJD"
NA,"Tilapia bilineata","TIB"
NA,"Tilapia louka","TJL"
NA,"Tilapia imbriferna","TJM"
"Otjikoto tilapia","Tilapia guinasana","TJU"
NA,"Tilapia joka","TJJ"
NA,"Tilapia kottae","TJA"
NA,"Tilapia congica","TJG"
NA,"Tilapia cabrae","TIR"
NA,"Tilapia cessiana","TJE"
NA,"Tilapia camerunensis","TJC"
NA,"Tilapia cameronensis","TAM"
NA,"Tilapia baloni","TPO"
NA,"Tilapia bythobates","TPY"
"Zebra tilapia","Tilapia buttikoferi","TII"
NA,"Tilapia deckerti","TJK"
NA,"Tilapia bakossiorum","TPB"
NA,"Tilapia walteri","TLW"
NA,"Tilapia tholloni","TIJ"
NA,"Tilapia thysi","TLH"
NA,"Tilapia rheophila","TJH"
"Okavango tilapia","Tilapia ruweti","TJW"
NA,"Tilapia spongotroktis","TJS"
NA,"Tilapia nyongana","TJN"
NA,"Tilapia margaritacea","TJR"
NA,"Tilapia snyderae","TJY"
"Spotted tilapia","Tilapia mariae","TJP"
"Guinean tilapia","Tilapia guineensis","TLG"
"Banded tilapia","Tilapia sparrmanii","TLS"
"Redbelly tilapia","Tilapia zillii","TLZ"
"Redbreast tilapia","Tilapia rendalli","TLR"
NA,"Tramitichromis brevis","TMV"
NA,"Trematocara caparti","TMC"
NA,"Trematochromis schreyeni","TMS"
NA,"Trematocranus labifer","TML"
NA,"Triglachromis otostigma","TCM"
NA,"Tristramella sacra","TMR"
NA,"Tropheus annectens","TFN"
NA,"Tylochromis aristoma","TMI"
NA,"Tyrannochromis macrostoma","TME"
"Uaru","Uaru amphiacanthoides","UAA"
NA,"Xenochromis hecqui","XEH"
NA,"Xenotilapia bathyphila","XTB"
"Freshwater siluroids nei","Siluroidei","FSI"
"Freshwater fishes nei","Osteichthyes","FRF"
NA,"Abyssocottus elochini","AEZ"
NA,"Asprocottus abyssalis","AQY"
"Short-headed sculpin","Cottinella boulengeri","CEB"
NA,"Limnocottus bergianus","LMI"
NA,"Procottus gurwici","PWC"
NA,"Acestrorhynchidae","AZR"
NA,"Acestrorhynchus falcatus","ACF"
"Pike characin","Acestrorhynchus microlepis","AWF"
"Duckbilled buntingi","Adrianichthys kruyti","AKY"
"Malabar ricefish","Horaichthys setnai","HHS"
"Javanese ricefish","Oryzias javanicus","OYJ"
"Japanese rice fish","Oryzias latipes","OWJ"
"Eggcarrying buntingi","Xenopoecilus oophorus","XEO"
NA,"Ageneiosus madeirensis","GNM"
NA,"Ageneiosus valenciennesi","GNI"
NA,"Ageneiosus polystictus","GNY"
NA,"Ageneiosus dentatus","GNU"
NA,"Ageneiosus melanopogon","GNL"
NA,"Ageneiosus parnaguensis","GNN"
NA,"Ageneiosus brevis","GNV"
"Bottlenose catfish","Ageneiosus marmoratus","GNQ"
NA,"Ageneiosus rondoni","GNO"
NA,"Ageneiosus therezine","GNH"
NA,"Ageneiosus uruguayensis","GNW"
NA,"Ageneiosus atronasus","GNT"
NA,"Ageneiosus vittatus","GNJ"
NA,"Ageneiosus ucayalensis","GNK"
"Manduba","Ageneiosus inermis","GJZ"
NA,"Tetranematichthys quadrifilis","TMQ"
NA,"Tympanopleura alta","TMA"
NA,"Acrochordonichthys chamaeleon","ADC"
NA,"Akysis fuscus","AKF"
NA,"Breitensteinia insignis","BQG"
NA,"Alestidae","VJX"
"Stripped robber","Alestes lateralis","AEA"
NA,"Alestes dentex","AED"
NA,"Alestes baremoze","AEB"
NA,"Alestes spp","XAE"
NA,"Alestopetersius brichardi","AEH"
"Niger tetra","Arnoldichthys spilopterus","ADS"
NA,"Bathyaethiops breuseghemi","BTE"
NA,"Brachypetersius altus","BPA"
"Longfin tetra","Brycinus longipinnis","BCO"
NA,"Brycinus luteus","BCU"
NA,"Brycinus leuciscus","BCE"
"Nurse tetra","Brycinus nurse","BZC"
NA,"Bryconaethiops boulengeri","BCC"
NA,"Clupeocharax schoutedeni","CXO"
NA,"Duboisialestes bifasciatus","DUB"
"Barnard's robber","Hemigrammopetersius barnardi","HGB"
"Tiger fish","Hydrocynus vittatus","HCV"
"Elongate tigerfish","Hydrocynus forskahlii","HCF"
"Sierra leone dwarf characin","Ladigesia roloffi","LGR"
"Jellybean tetra","Lepidarchus adonis","LPA"
"Sharptooth tetra","Micralestes acutidens","MLC"
NA,"Nannopetersius ansorgii","NNA"
NA,"Petersius conserialis","PTN"
NA,"Phenacogrammus aurantiacus","PGN"
NA,"Rhabdalestes brevidorsalis","RHB"
NA,"Tricuspidalestes caeruleus","TSC"
NA,"Amarsipus carlsbergi","IUC"
NA,"Amblyceps mangois","LYM"
NA,"Liobagrus reinii","LGI"
"Ozark cavefish","Amblyopsis rosae","ABY"
"Swampfish","Chologaster cornuta","AYC"
"Spring cavefish","Forbesichthys agassizi","AFA"
"Alabama cavefish","Speoplatyrhinus poulsoni","TYP"
"Southern cavefish","Typhlichthys subterraneus","TYS"
"Bowfin","Amia calva","AAC"
"Mountain barbel","Amphilius platychir","LUT"
NA,"Andersonia leptura","DET"
NA,"Belonoglanis brieni","BGB"
NA,"Doumea alula","DUA"
NA,"Leptoglanis bouilloni","LGB"
NA,"Paramphilius firestonei","PAF"
NA,"Phractura ansorgii","HRN"
NA,"Phractura fasciata","HFV"
NA,"Trachyglanis ineac","TYI"
NA,"Zaireichthys zonatus","ZYZ"
"Climbing perch","Anabas testudineus","FPC"
"Tailspot ctenopoma","Ctenopoma kingsleyae","TKY"
NA,"Ctenopoma petherici","TEN"
"Rocky kurper","Sandelia bainsii","NDI"
"Largescale foureyes","Anableps anableps","AAW"
"Onesided livebearer","Jenynsia lineata","JYL"
"White-eye","Oxyzygonectes dovii","XYD"
NA,"Abramites eques","ABQ"
NA,"Anostomoides laticeps","OIA"
"Striped headstander","Anostomus anostomus","STM"
NA,"Caenotropus labyrinthicus","CNH"
NA,"Chilodus fritillus","COF"
NA,"Laemolyta taeniata","LMN"
NA,"Leporellus vittatus","LPU"
"Banded leporinus","Leporinus fasciatus","LPC"
NA,"Leporinus granti","LPR"
NA,"Leporinus macrocephalus","LWU"
NA,"Leporinus elongatus","LWW"
NA,"Leporinus obtusidens","LPB"
"Threespot leporinus","Leporinus friderici","LPD"
NA,"Leporinus spp","LXZ"
"Threespot headstander","Pseudanos trimaculatus","PDT"
NA,"Rhytiodus argenteofuscus","RYA"
NA,"Schizodon corti","SZO"
NA,"Schizodon spp","SXZ"
NA,"Schizodon fasciatus","SZF"
"Pirate perch","Aphredoderus sayanus","PHY"
"Starhead killi","Adamas formosus","AFM"
NA,"Aphyoplatys duboisi","AFB"
NA,"Aphyosemion ahli","AFH"
"Ceylon killifish","Aplocheilus dayi","ADI"
"Blue panchax","Aplocheilus panchax","AXD"
"Saberfin killie","Austrofundulus dolichopterus","ADP"
"Argentine pearlfish","Cynolebias bellottii","CBY"
"Gabon jewelfish","Diapteron cyanostictum","DCY"
NA,"Epiplatys azureus","EYA"
NA,"Foerschichthys flavipinnis","FOF"
NA,"Fundulosoma thierryi","FUY"
"Barredtail pearlfish","Leptolebias minimus","LLN"
NA,"Nothobranchius cyaneus","NBY"
NA,"Pachypanchax omalonotus","PXO"
NA,"Pronothobranchius kiyawensis","PKY"
NA,"Pterolebias hoignei","PBG"
"Green rivulus","Rivulus cylindraceus","RVY"
NA,"Spectrolebias semiocellatus","SMO"
NA,"Adontosternarchus balaenops","ADB"
"Black ghost","Apteronotus albifrons","AEF"
NA,"Apteronotus leptorhynchus","AEY"
NA,"Magosternarchus duccis","MGD"
NA,"Megadontognathus cuyuniense","MDC"
NA,"Orthosternarchus tamandua","OSN"
NA,"Platyurosternarchus macrostomus","PCT"
NA,"Porotergus compsus","POQ"
NA,"Sternarchella curvioperculata","SRV"
NA,"Sternarchogiton cuchillejo","SCJ"
NA,"Sternarchorhamphus muelleri","SML"
NA,"Sternarchorhynchus curvirostris","SYY"
NA,"Ubidia magdalenensis","UBM"
NA,"Acanthobunocephalus nicoi","ABN"
"Gnarled catfish","Agmus lyriformis","AGF"
"Bark catfish","Agmus scabriceps","AUZ"
NA,"Amaralia hypsiurus","AHJ"
"Sevenbarbed banjo","Aspredinichthys filamentosus","ADF"
"Banded banjo","Aspredo cotylephorus","ADY"
"Banjo catfish","Aspredo aspredo","ADR"
"Camouflaged catfish","Bunocephalus amaurus","BPM"
"Guitarrita","Bunocephalus coracoideus","BPC"
"Ecuador banjo catfish","Bunocephalus knerii","BPN"
NA,"Dupouyichthys sapito","DUP"
NA,"Dysichthys aleuropsis","DYA"
NA,"Ernstichthys anduzei","EYI"
NA,"Hoplomyzon atrizona","HPZ"
NA,"Micromyzon akamai","MMK"
NA,"Petacara dolichurus","PCS"
NA,"Xyliphius barbatus","XYB"
NA,"Astroblepus chotae","ABH"
NA,"Basilichthys australis","BHL"
NA,"Basilichthys microlepidotus","BHP"
NA,"Chirostoma estor","KRE"
NA,"Chirostoma grandocule","KRG"
NA,"Chirostoma spp","KRW"
"Brook silverside","Labidesthes sicculus","LSU"
"Argentinian silverside","Odontesthes bonariensis","BCB"
NA,"Poblana alchichica","PBH"
NA,"Asterophysus batrachus","AYB"
NA,"Auchenipterichthys longimanus","AYL"
NA,"Auchenipterus nigripinnis","AEI"
NA,"Centromochlus existimatus","CMX"
NA,"Entomocorus benjamini","EMJ"
NA,"Epapterus blohmi","EPO"
NA,"Gelanoglanis stroudi","GGS"
NA,"Glanidium albescens","GDA"
"Jaguar catfish","Liosomadoras oncinus","LMU"
NA,"Parauchenipterus albicrux","PSX"
NA,"Pseudepapterus cucuhyensis","PDC"
NA,"Pseudotatia parva","PDV"
NA,"Tatia altae","TAT"
NA,"Taunayia marginata","TYG"
NA,"Tocantinsia depressa","TSE"
NA,"Trachelyichthys decaradiatus","TYU"
NA,"Trachelyopterichthys anduzei","TYZ"
NA,"Trachelyopterus coriaceus","TYR"
"Black catfish","Trachycorystes trachycorystes","TYY"
"Singing catfish","Trachycorystes striatulus","TYL"
NA,"Trachycorystes cratensis","TYJ"
"Bagrid catsfih nei","Bagridae","BVF"
"Hilda's grunter","Amarginops hildae","BMH"
"Long-whiskered catfish","Aorichthys aor","BGA"
"Bubu","Auchenoglanis occidentalis","AUO"
NA,"Auchenoglanis biscutatus","AUB"
NA,"Austroglanis sclateri","AUS"
"False black lancer","Bagrichthys macropterus","BGM"
"Blacklancer catfish","Bagrichthys hypselopterus","BGH"
NA,"Bagroides melapterus","BGL"
"Semutundu","Bagrus docmak","BGK"
NA,"Bagrus meridionalis","BGE"
"Bayad","Bagrus bajad","BGJ"
"Naked catfishes","Bagrus spp","CAN"
NA,"Batasio batasio","BTT"
NA,"Bathybagrus tetranema","BTR"
NA,"Chandramara chandramara","BCA"
"Ornate bagrid","Chrysichthys ornatus","BCJ"
NA,"Chrysichthys auratus","BCY"
"Aluminum catfish","Chrysichthys longipinnis","BCN"
"Kukumai","Chrysichthys grandis","BCG"
"Kokuni","Chrysichthys cranchii","BCI"
NA,"Chrysichthys maurus","BCT"
NA,"Chrysichthys mabusi","BCS"
"Kibonde","Chrysichthys brachynema","BCR"
"Bagrid catfish","Chrysichthys nigrodigitatus","CSR"
"Black catfishes nei","Chrysichthys spp","CST"
NA,"Chrysichthys platycephalus","IQL"
NA,"Chrysichthys stappersii","IQN"
NA,"Chrysichthys sianenna","IQM"
NA,"Clarotes bidorsalis","CLW"
NA,"Coreobagrus ichikawai","CGW"
"Korean stumpy bullhead","Coreobagrus brevicorpus","BXW"
NA,"Gephyroglanis congicus","BGC"
NA,"Gnathobagrus depressus","BGD"
NA,"Hemibagrus baramensis","BHB"
NA,"Hemibagrus wyckioides","BWK"
NA,"Hemibagrus guttatus","BZG"
NA,"Hemibagrus microphthalmus","IJA"
NA,"Hemibagrus wyckii","BMD"
"Asian redtail catfish","Hemibagrus nemurus","MYN"
NA,"Horabagrus brachysoma","BHO"
"Asian bumblebee catfish","Leiocassis siamensis","LCE"
"Chinese longsnout catfish","Leiocassis longirostris","LLZ"
NA,"Liauchenoglanis maculatus","LUA"
NA,"Lophiobagrus aquilus","LPQ"
"African bullhead","Lophiobagrus cyclurus","JBZ"
"Striped dwarf catfish","Mystus vittatus","BMV"
"Twospot catfish","Mystus micracanthus","BMM"
"Gangetic mystus","Mystus cavasius","BMC"
NA,"Mystus tengara","BMT"
"Long whiskers catfish","Mystus gulio","BMG"
NA,"Mystus bocourti","IFE"
NA,"Mystus multiradiatus","IFF"
NA,"Mystus singaringan","IFI"
NA,"Mystus rhegma","IFH"
NA,"Mystus mysticetus","IFG"
NA,"Mystus spp","BXM"
NA,"Mystus atrifasciatus","IES"
NA,"Mystus nigriceps","BMZ"
NA,"Notoglanidium pallidum","NGP"
"Dotted catfish","Parauchenoglanis guttatus","PGG"
"Flatnose catfish","Parauchenoglanis macrostoma","PGO"
NA,"Parauchenoglanis akiri","PGI"
NA,"Pardiglanis tarabinii","PIT"
"Yellow catfish","Pelteobagrus fulvidraco","YCH"
"Ussuri catfish","Pelteobagrus ussuriensis","YZI"
"Spatula-barbeled catfish","Phyllonemus typus","PLU"
NA,"Platyglanis depierrei","BPD"
NA,"Pseudobagrus aurantiacus","BPU"
NA,"Pseudobagrus vachellii","WPB"
NA,"Pseudobagrus koreanus","WGK"
NA,"Rheoglanis dendrophorus","BHE"
"Rita","Rita rita","RRT"
NA,"Bedotia geayi","BGY"
"Katrana","Rheocles alaotrensis","RCO"
NA,"Potamorrhaphis eigenmanni","PFN"
"Freshwater garfish","Xenentodon cancila","XTC"
"Malay combtail","Belontia hasselti","EOH"
"Siamese fighting fish","Betta splendens","BDS"
"Banded gourami","Colisa fasciatus","OAF"
"Frail gourami","Ctenops nobilis","TSB"
"Roundtail paradisefish","Macropodus chinensis","MRH"
"Spotted gourami","Malpulutta kretseri","MTK"
"Eyespot gourami","Parasphaerichthys ocellatus","FCO"
NA,"Parosphromenus allani","FMA"
"Spiketail paradisefish","Pseudosphromenus cupanus","FMC"
NA,"Sphaerichthys acrostoma","FRR"
"Snakeskin gourami","Trichogaster pectoralis","FGS"
"Three spot gourami","Trichogaster trichopterus","TGH"
"Gouramis nei","Trichogaster spp","GOM"
"Pygmy gourami","Trichopsis pumila","TKL"
NA,"Aspidoras albater","ADA"
NA,"Brochis britskii","BHK"
"Cascarudo","Callichthys callichthys","LHC"
"Bronze corydoras","Corydoras aeneus","RYU"
"Peppered corydoras","Corydoras paleatus","RYP"
"Porthole catfish","Dianema longibarbis","DNL"
NA,"Hoplosternum spp","HXV"
"Atipa","Hoplosternum littorale","HSR"
NA,"Lepthoplosternum altamazonicum","LPM"
NA,"Megalechis personata","MGP"
"Mud sunfish","Acantharchus pomotis","AKP"
"Rock bass","Ambloplites rupestris","AKR"
"Sacramento perch","Archoplites interruptus","AKI"
"Flier","Centrarchus macropterus","EUM"
"Blackbanded sunfish","Enneacanthus chaetodon","EHC"
